fighter_id,slpm,sapm,td_avg,sub_avg,weight,reach,stance,dob,wins,losses,draws,str_acc_pct,str_def_pct,td_acc_pct,td_def_pct,height_inches,fighter_name
d4da8995fc91e7ef,2.06,2.4,0.49,0.7,168,,Orthodox,"Nov 17, 1979",4,11,1,35,53,50,53,72,Katsuyori Shibata
fe435e440b5de0ff,2.45,1.8,2.83,1.2,170,72,Orthodox,"Jan 09, 1979",31,9,,36,56,29,35,72,Jake Shields
5d1700cfbaafbe06,3.6,6.0,0.0,0.0,185,72,Orthodox,"Jun 22, 1989",13,4,1,33,16,0,50,71,Henrique Shiguemoto
10657c60ce349e0f,0.14,4.68,0.0,0.0,135,,Orthodox,"Jan 31, 1985",30,18,,33,30,0,0,65,Shunichi Shimizu
b94ac19bad67a389,0.0,0.0,0.0,0.0,135,,,,6,1,0,0,0,0,0,,
a9a314cc77d90b6e,4.29,2.14,0.0,0.0,245,,Orthodox,"Feb 09, 1975",11,5,0,86,0,0,75,75,Wade Shipp
d9e1942637bd57a4,0.0,0.0,0.0,0.0,145,,,"Oct 07, 1986",18,11,1,0,0,0,0,66,
a79bfbc01b2264d6,1.02,4.07,0.0,0.0,168,,Orthodox,"Apr 02, 1980",26,14,2,100,55,0,0,68,Yuya Shirai
ad863b0d57952c57,0.0,0.0,0.0,0.0,,,,"Mar 08, 1977",7,1,0,0,0,0,0,80,Wes Shivers
ed3ea649b34ddb6c,4.36,1.71,0.0,0.0,185,,,"May 20, 1984",56,9,,60,63,0,0,71,
1d36f1ac66cf689d,1.4,1.75,0.0,0.8,155,,Orthodox,"Nov 15, 1989",11,4,0,33,60,0,61,73,Josh Shockley
821cd80aab70d5f9,0.87,0.87,0.0,0.0,235,,Southpaw,"Dec 29, 1980",6,3,0,32,58,0,23,76,Josh Shockman
b0c95dc8e858452c,1.03,2.63,1.79,0.4,195,,Orthodox,"Jan 31, 1974",14,17,5,34,53,73,82,68,Akira Shoji
1a54231796e24a3f,2.5,5.67,0.0,0.0,135,71,Orthodox,"Jan 20, 1990",9,4,1,30,55,0,66,70,Liudvik Sholinian
b8a85389d115e35a,3.6,2.31,3.22,0.6,145,71,Orthodox,"Feb 06, 1995",17,3,0,58,56,39,74,68,Jack Shore
35cc17760b06f36d,0.0,0.0,0.0,0.0,185,,,"Jun 14, 1976",11,19,1,0,0,0,0,72,Landon Showalter
1f4b1d7d12601c5f,0.0,0.0,0.0,0.0,205,74,Orthodox,"Jun 09, 1988",15,0,1,0,0,0,0,72,
585f9ffdb0cd0466,0.68,1.36,0.0,10.2,155,,Orthodox,"Feb 01, 1976",7,6,0,33,0,0,0,67,Brandon Shuey
762226efa2b01654,0.63,6.17,0.0,0.0,125,71,Southpaw,"May 05, 1996",7,1,0,66,25,0,25,67,Ronal Siahaan
b8aef0faf4ce9b31,2.46,3.55,1.45,0.9,145,67,Orthodox,"Feb 01, 1986",15,8,0,33,59,43,70,68,Sam Sicilia
cf772fb504842dc3,2.87,4.48,0.0,0.0,230,,,"Aug 17, 1988",11,4,0,28,61,0,0,71,Kiril Sidelnikov
1a2bf44edb8055b6,4.49,4.26,1.58,1.3,135,72,Switch,"Jul 04, 1996",12,2,0,39,54,25,20,71,Serhiy Sidey
d188a3b817860ec6,3.21,2.96,0.47,1.6,145,70,Orthodox,"Feb 15, 1987",29,16,0,41,54,21,55,71,Steven Siler
3cf68c1d17f66af7,1.08,1.96,1.47,0.0,290,,Orthodox,"Oct 08, 1970",12,5,0,26,50,50,80,73,Siala Siliga
9a08c2753184ac6d,1.02,1.53,3.83,0.0,125,,,"Jun 06, 1994",5,5,0,36,57,100,0,65,
e091482fa6648261,1.42,4.2,2.66,1.8,241,,Orthodox,"Jun 18, 1974",16,8,,46,54,34,25,70,Assuerio Silva
1f454354805b6f75,3.05,2.05,0.5,0.8,185,77,Southpaw,"Apr 14, 1975",34,11,,61,60,77,69,74,Anderson Silva
a1f6999fe57236e0,2.79,2.19,0.97,0.6,205,74,Orthodox,"Jul 03, 1976",35,13,,40,60,53,62,71,Wanderlei Silva
2924886ee9c4c527,3.92,2.55,1.03,0.7,205,74,Orthodox,"Nov 12, 1982",19,6,,50,67,47,70,74,Thiago Silva
55b8dc4e54fe2c59,0.4,2.72,0.42,0.4,385,,Orthodox,"Jul 21, 1963",2,6,0,15,47,100,16,89,Paulo Cesar Silva
9211aae062b799d6,0.73,2.93,0.0,0.0,160,,Orthodox,"Oct 08, 1977",19,12,,22,52,0,0,66,Jean Silva
a1153013cb5f628f,2.69,5.37,0.0,0.0,205,,Orthodox,,14,12,,14,50,0,0,,Edson Silva
a6c32678efd4f434,2.86,3.3,3.3,0.0,170,,Southpaw,"Feb 27, 1972",8,4,0,65,34,100,0,75,Sidney Silva
53bb0d40905b87c0,1.13,3.07,0.0,1.0,185,,Southpaw,"May 25, 1981",10,11,1,34,40,0,38,74,Jay Silva
8349d55cdecd393a,2.89,3.09,0.82,0.8,264,82,Orthodox,"Sep 14, 1979",19,12,1,45,50,29,66,76,Antonio Silva
2ba479b409011527,0.09,5.9,0.0,0.0,205,,Orthodox,"Mar 31, 1982",1,8,0,11,38,0,0,71,Fabio Silva
5866fc86183a9fb8,2.5,4.18,0.85,1.4,170,74,Orthodox,"Jun 21, 1984",19,9,,48,49,35,56,72,Erick Silva
159da492e000afbf,2.39,2.08,1.76,0.4,155,72,Orthodox,"Nov 11, 1985",20,6,,48,63,37,65,69,Leandro Silva
6f7c616b98e18c29,2.48,3.0,2.85,1.1,170,71,Southpaw,"Sep 06, 1982",14,4,0,42,46,26,44,71,Claudio Silva
fb79582c410d049e,1.69,2.87,0.0,0.0,170,,Orthodox,"Feb 07, 1987",6,3,0,29,65,0,58,72,Wagner Silva
a31358d90d4bb40a,0.67,0.73,0.0,1.0,135,,,"Mar 20, 1985",28,6,0,50,67,0,25,67,
ae7fe94f117f98cf,3.43,4.17,0.34,0.8,155,69,Southpaw,"Feb 05, 1989",14,6,0,43,53,50,70,68,Joaquim Silva
1b38a2b897f6209c,5.4,1.8,1.0,0.0,155,77,Orthodox,"May 08, 1984",8,2,0,50,59,100,71,72,Felipe Silva
b19aecbfbb5508cc,6.33,5.93,0.0,0.0,135,,Orthodox,"Aug 27, 1990",7,4,0,51,57,0,42,67,Dayana Silva
294aa73dbf37d281,3.95,4.72,1.94,0.2,125,65,Orthodox,"Mar 16, 1990",15,9,,51,51,24,72,64,Bruno Silva
12ebd7d157e91701,3.86,5.35,0.77,0.0,185,74,Orthodox,"Jul 13, 1989",23,13,0,48,41,22,74,72,Bruno Silva
002ca196477ce572,1.3,3.47,1.5,0.5,135,71,Orthodox,"Aug 26, 1994",8,2,0,34,45,25,38,66,Gabriel Silva
f6f2ea21a67be3a7,4.17,4.92,1.51,0.0,125,67,Orthodox,"Feb 23, 1988",6,4,0,44,56,100,66,65,Jacob Silva
262d32ebda89efc4,4.81,2.36,0.43,0.0,125,65,Southpaw,"Feb 03, 1997",20,5,1,45,66,30,90,64,Natalia Silva
0d09efd31eb9fadf,0.46,2.32,0.0,0.0,185,67,Orthodox,"May 30, 1995",7,2,0,40,33,0,0,74,Jansey Silva
4408865b4e65e374,3.0,1.13,2.0,0.5,115,64,Orthodox,"Dec 19, 1995",8,1,0,57,62,100,55,63,Maria Silva
9d62c2d8ee151f08,2.24,2.74,1.93,1.6,125,67,Orthodox,"Dec 02, 1993",19,7,0,38,52,50,26,65,Karine Silva
21b813b919776d90,2.06,1.52,3.26,0.0,145,71,Orthodox,"Mar 16, 1987",9,4,0,67,40,80,60,69,Erik Silva
4784a5b4a452464a,0.0,1.5,0.0,0.0,115,60,Orthodox,"Feb 16, 1992",5,1,0,0,62,0,0,61,Janaina Silva
4e33534d1e036444,4.86,9.85,0.0,0.0,125,66,Orthodox,"Apr 24, 1997",8,2,0,52,44,0,0,65,Jhonata Silva
52ef95b5860fb28c,4.82,4.5,1.2,0.6,145,69,Orthodox,"Dec 27, 1996",17,3,0,51,53,60,78,67,Jean Silva
d964a59c48381cb6,6.35,7.1,2.06,0.2,145,69,Switch,"Jan 30, 1997",11,2,0,54,61,36,75,67,Danny Silva
79f60d34ad48d7a3,0.0,0.0,0.0,0.0,125,,,"Aug 25, 2004",7,1,0,0,0,0,0,,
04e0507b94014dbb,2.58,8.61,0.0,0.0,155,72,Orthodox,"Jan 02, 1996",13,5,1,27,37,0,0,72,Samuel Silva
3a314d9fa7c6825d,3.54,4.09,0.54,0.2,145,68,Orthodox,"Jun 22, 1985",29,7,,38,56,42,71,67,Douglas Silva de Andrade
28e088bbcaaa6366,1.07,0.54,24.11,0.0,185,,Orthodox,"Apr 23, 1992",12,4,0,40,50,50,0,74,Leonardo Silva de Oliveira
f717b6002486f73f,0.0,0.0,0.0,0.0,242,,Orthodox,"Dec 09, 1964",6,4,,0,0,0,0,75,Marcus Silveira
52ba464d9068d871,3.67,2.97,1.62,0.2,155,73,Orthodox,"Sep 22, 1986",13,3,0,49,51,38,85,71,Elias Silverio
79e2cb1e813f881b,2.85,3.64,3.49,0.0,135,67,Orthodox,"Sep 06, 1997",7,2,0,42,55,25,100,66,Sim Kai Xiong
f0fad0e9f3b65752,0.79,1.92,0.0,0.0,135,70,Orthodox,"Sep 11, 1992",7,4,0,21,74,0,50,66,Jamey Simmons
5987b2458f4b5290,3.03,3.9,4.49,0.3,135,69,Orthodox,"Aug 31, 1992",22,7,1,42,61,41,76,66,Ricky Simon
d5f820c11a121050,3.6,2.53,3.78,0.5,170,73,Orthodox,"Jul 20, 1974",12,5,0,52,56,34,83,72,Aaron Simpson
e0f7c4f3f67bc808,0.98,2.95,0.0,2.3,260,,Orthodox,"Aug 04, 1979",24,14,,51,37,0,40,82,Wes Sims
9eedac48b497de5a,0.0,0.0,0.0,0.0,170,,,"Jan 18, 1974",3,4,0,0,0,0,0,,Marlon Sims
57bad6a84230f0c9,1.81,0.76,0.71,0.7,155,70,Southpaw,"Oct 14, 1985",12,4,0,63,65,50,50,71,Tony Sims
59c6d5af765df641,0.81,2.19,0.0,1.2,260,77,Southpaw,"Sep 04, 1988",4,1,0,66,30,0,42,77,Everett Sims
265589bdd93e7ce5,2.72,6.17,0.0,0.0,185,,Orthodox,"May 07, 1973",15,9,0,42,57,0,75,69,Lodune Sincaid
3b65c9dd39741bc4,1.2,1.73,0.0,0.0,155,,,"Feb 20, 1980",13,5,0,33,73,0,50,68,
546015aa2ad945fd,2.55,2.42,0.39,0.8,185,77,Orthodox,"May 28, 1976",11,9,0,39,63,25,64,74,Rory Singer
254ed71756cfd18c,0.0,9.05,0.0,0.0,135,69,Orthodox,"May 09, 1997",11,2,0,0,27,0,0,70,Rana Rudra Pratap Singh
f985ca2370a37078,0.0,19.51,0.0,0.0,115,65,Orthodox,"Jul 25, 2000",7,4,0,0,23,0,0,61,Kiran Singh
817e0bdf08efce2e,1.13,4.6,0.0,1.2,205,77,Orthodox,"Feb 13, 1971",7,11,2,37,53,0,0,75,Elvis Sinosic
71ef1111bf829b82,5.5,9.98,1.53,0.0,245,,Orthodox,"Apr 09, 1996",4,1,0,56,46,20,0,74,Mitchell Sipe
a46fdda658fee832,0.8,3.41,0.0,0.0,170,74,Orthodox,"Jun 23, 1994",19,5,0,100,19,0,0,73,Gian Siqueira
e6679e38e7fab7a8,2.21,7.73,0.0,0.0,135,66,Orthodox,"Jun 28, 1994",14,4,0,25,38,0,0,67,Jamie Siraj
a7ac3b1b0c4146db,2.8,7.37,0.0,0.0,125,63,Orthodox,"Jul 27, 1991",6,3,0,42,29,0,75,62,Jeremia Siregar
fce9b4056a8ef559,0.0,0.0,0.0,0.0,135,,,,1,2,0,0,0,0,0,67,
436cdea7bdfdc016,0.0,0.0,0.0,0.0,143,,,"Dec 25, 1974",0,1,0,0,0,0,0,67,Yokthai Sithoar
44a1dd0ef4373edc,0.0,0.0,0.0,0.0,125,,,,3,1,0,0,0,0,0,65,Jeri Sitzes
5f87a5c00b3d17ed,3.87,2.67,0.87,0.3,145,70,Orthodox,"Jan 13, 1979",23,11,,32,65,32,65,66,Dennis Siver
4bd6b4800070b069,2.01,3.21,1.74,2.3,145,72,Orthodox,"May 11, 1985",19,3,,40,49,34,39,71,Chas Skelly
caced97768818230,0.0,0.54,0.0,0.0,265,,Orthodox,"Jan 23, 1967",0,1,0,0,0,0,66,75,Matt Skelton
c337c3c85b1871e0,0.53,2.4,5.0,1.0,145,,Orthodox,,10,11,0,50,32,27,100,66,Zach Skinner
9db861c26b63daa8,4.0,1.85,9.23,0.0,185,,,,9,9,1,48,70,100,100,68,Brian Sleeman
80e6d71e14c1d356,0.0,0.0,0.0,0.0,199,,Orthodox,"Oct 17, 1977",16,5,3,0,0,0,0,72,Joe Slick
a2d1d3d144fed708,0.0,0.0,0.0,0.0,205,,,"Jul 14, 1985",8,1,0,0,0,0,0,73,
1979c80150f630c4,4.95,5.05,1.55,1.6,200,,Orthodox,"Apr 08, 1976",24,8,2,52,54,50,100,70,Kestutis Smirnovas
33e33d51f289d2a1,0.41,0.47,0.89,0.9,221,,Orthodox,"Dec 13, 1961",12,14,0,46,60,50,20,74,Maurice Smith
46c8ec317aff28ac,0.0,0.0,0.0,0.0,225,,Orthodox,"Aug 28, 1963",20,17,0,0,0,0,0,74,Patrick Smith
3410cf010558dc8b,1.9,5.87,0.12,0.5,185,70,Orthodox,"May 21, 1979",18,11,,27,50,6,58,72,Scott Smith
9114c8ded5ccd71d,0.0,0.0,0.0,0.0,,,Southpaw,,1,1,0,0,0,0,0,,Eric Smith
f626aa1c85f8af03,0.73,1.4,0.0,2.0,155,,Orthodox,"Jul 02, 1982",9,8,0,28,54,0,57,72,Josh Smith
e955046551f8c7dd,0.0,0.0,0.0,0.0,155,,,,5,1,0,0,0,0,0,,David Smith
754968e325d6f60d,0.0,0.0,0.0,0.0,,,,,0,3,0,0,0,0,0,,Adam Smith
ffee353f55e3aa2c,0.0,0.0,0.0,0.0,170,,,"Jan 07, 1984",0,0,0,0,0,0,0,72,Dillon Smith
f797f0c57a83353e,3.29,3.31,1.7,0.7,185,75,Orthodox,"Jan 05, 1981",15,10,0,55,51,32,60,75,Trevor Smith
d4c9dcd330403612,3.19,5.04,0.44,0.6,205,76,Orthodox,"Jul 26, 1988",38,22,0,49,44,22,50,76,Anthony Smith
2e25c1d983c26311,1.64,2.3,4.09,1.4,155,71,Orthodox,"Aug 14, 1987",7,4,0,41,51,36,25,72,Colton Smith
54ed8dc6f8c31207,1.09,2.73,3.51,1.2,185,,Southpaw,"Oct 19, 1981",12,6,0,41,35,60,0,69,Gilbert Smith
76984112f697631f,7.56,8.41,0.0,0.0,135,66,Orthodox,"Aug 17, 1982",10,7,1,40,51,0,62,69,Leslie Smith
207773daeb4afa7b,4.55,3.91,0.35,0.3,155,76,Orthodox,"Jul 30, 1993",11,4,0,53,49,25,85,69,Devonte Smith
56709e66f1c6008f,1.78,1.96,1.67,1.7,135,67,Orthodox,"Apr 05, 1989",7,2,0,35,49,33,45,71,Cole Smith
0bbb69f69c9a2eea,1.28,2.04,0.0,2.3,125,69,Switch,"Apr 09, 1995",6,1,0,38,35,0,33,66,Nate Smith
eaa9402e5a7990ad,6.46,11.54,0.0,0.0,257,72,Orthodox,"Jan 01, 1990",5,2,0,48,32,0,100,71,Braxton Smith
7478b7f959ba61f5,4.18,2.96,2.98,1.1,135,71,Orthodox,"Sep 05, 2002",10,1,0,48,46,53,53,69,Elijah Smith
85497ffd934ecf7e,6.89,2.78,7.78,0.7,170,72,Southpaw,"Jan 17, 1996",12,0,0,67,47,91,100,70,Jacobe Smith
c3217a727e43b0cd,0.0,0.0,0.0,0.0,155,,,"Oct 27, 1998",8,1,0,0,0,0,0,,
625b65b45c1c6888,2.95,3.53,2.16,0.0,135,,,,4,5,,36,68,33,57,68,
c5776fa8f4bf77aa,0.0,0.0,0.0,0.0,145,,,,10,7,1,0,0,0,0,,
75afb06215a07341,1.44,3.81,0.0,0.0,253,74,Switch,"Aug 05, 1982",9,3,0,42,55,0,75,74,Dmitrii Smoliakov
d2bc285ead803db0,4.67,4.11,1.69,1.8,135,68,Orthodox,"Jul 16, 1991",17,9,0,47,53,35,32,69,Louis Smolka
5c84f673b7bb7c15,3.97,3.57,0.0,0.0,135,69,Orthodox,"Sep 17, 1997",12,7,0,37,58,0,62,69,Cameron Smotherman
1b0491ef0f9c965e,3.52,8.67,3.52,0.0,170,74,Orthodox,"Aug 22, 2000",8,2,0,34,56,33,50,74,Shimon Smotritsky
f75c5ca0d91b9115,1.98,2.26,8.49,0.0,155,68,Orthodox,"Aug 17, 1991",3,1,1,77,65,66,0,69,Richie Smullen
7684c8137b4545ba,2.6,6.73,4.0,0.0,170,72,Switch,"Jul 21, 1995",4,2,0,68,25,26,100,70,Devin Smyth
03b1e846b09f721d,0.0,5.45,0.0,0.0,216,,Orthodox,"Aug 26, 1975",4,7,0,0,33,0,0,75,Denis Sobolev
1fcfc3709fe58151,2.14,2.9,1.53,0.5,170,75,Southpaw,"Jan 11, 1987",17,7,1,40,58,32,77,72,Peter Sobotta
d468288756ae3982,2.23,1.53,2.48,2.6,205,75,Orthodox,"Sep 07, 1975",37,11,0,45,57,42,65,73,Renato Sobral
d1152823307d7e7c,2.26,2.61,1.93,0.9,205,78,Orthodox,"Apr 18, 1984",18,18,0,45,56,47,78,70,Rameau Thierry Sokoudjou
1d2d98ddd05b38fb,4.07,5.29,2.22,0.0,155,74,Southpaw,"Sep 17, 1997",11,1,1,45,61,36,0,72,Axel Sola
f1451d605bad178e,1.16,1.35,1.45,0.0,250,75,Orthodox,"Jun 10, 1993",14,4,0,60,26,50,50,74,Alexander Soldatkin
af65aa688d13eedf,1.97,1.85,2.06,1.4,155,70,Orthodox,"Aug 27, 1993",13,6,0,53,50,48,14,69,Joe Solecki
324c7a749128df8d,0.0,2.8,0.0,0.0,155,,,,0,0,0,0,37,0,33,71,Chris Solomon
83b743fedde154fb,0.0,0.0,0.0,0.0,236,,Orthodox,"Nov 22, 1970",0,4,0,0,0,0,0,64,Joe Son
9775eabcb1be1a00,0.0,0.0,0.0,0.0,185,,,"Jan 20, 1987",2,2,0,0,0,0,0,,Paul Song
32490e80ddab1e5a,4.49,5.82,0.42,0.0,170,71,Orthodox,"Mar 10, 1990",22,9,0,46,51,30,73,72,Song Kenan
efb96bf3e9ada36f,4.34,3.81,0.82,0.2,135,67,Orthodox,"Dec 02, 1997",23,9,,43,55,41,73,68,Song Yadong
0efb0d4ebb950fcb,2.66,2.2,0.0,0.6,145,70,Orthodox,"Jan 03, 1996",10,1,1,56,52,0,50,68,YoungJae Song
c5dc1bf9b78f262c,0.0,0.0,0.0,0.0,135,,,"Apr 23, 2002",8,1,0,0,0,0,0,,
fe759b24e344d7eb,1.47,1.73,5.0,0.0,145,71,Orthodox,"Jun 26, 1992",14,5,0,46,48,21,0,70,Emrah Sonmez
48d1f690b763934c,3.08,1.1,3.81,0.4,205,73,Southpaw,"Apr 03, 1977",29,15,1,43,62,59,66,73,Chael Sonnen
3324129f3745b300,0.0,0.0,0.0,0.0,205,,,,3,7,0,0,0,0,0,69,
7c9c6a884be167fe,5.1,7.63,1.5,0.0,135,69,Orthodox,"Apr 01, 1993",9,4,0,36,52,25,100,66,Jin Soo Son
b6c37948cb226e8c,4.39,4.69,2.43,0.8,135,66,Orthodox,"Sep 25, 2000",13,3,0,58,52,60,76,66,Benardo Sopaj
4c9b84d559822830,4.79,4.79,0.0,8.3,205,,Orthodox,"Feb 15, 1991",16,7,0,50,48,0,100,74,Emiliano Sordi
bd5403efbaa445c0,3.18,2.14,1.33,0.0,145,70,Orthodox,"Oct 06, 1989",14,8,0,61,56,55,52,69,Sean Soriano
64facb6cc564262d,4.42,3.31,1.97,0.1,170,72,Southpaw,"Nov 22, 1992",13,4,0,53,47,51,48,71,Punahele Soriano
ec3bd30378d63dd1,4.53,2.5,2.0,1.0,135,70,Orthodox,"Aug 25, 1995",15,1,0,47,61,36,69,69,Hecher Sosa
85ff1b9471d35238,2.95,2.53,3.16,3.2,240,77,Orthodox,"Jul 06, 1989",11,0,0,70,35,66,100,75,Dmitry Sosnovskiy
326f94d6cfb1bf25,2.31,4.3,0.0,0.0,265,72,Southpaw,"Dec 10, 1989",7,3,,31,47,0,0,72,Ben Sosoli
59583ff832fe9d68,3.37,3.13,0.52,1.0,205,77,Open Stance,"Aug 02, 1977",26,12,1,39,58,25,71,73,Krzysztof Soszynski
896c322f56b8be5a,2.61,2.52,2.32,1.6,155,71,Orthodox,"Jul 09, 1977",14,7,0,27,67,31,53,70,George Sotiropoulos
9c669abd35b2522f,3.21,2.61,1.49,1.0,170,73,Orthodox,"Jun 03, 1986",9,4,0,63,52,27,44,71,Greg Soto
d18dbcb0f8e2b55d,2.95,5.02,2.82,0.0,135,,Southpaw,"Feb 15, 1984",8,3,1,25,59,30,0,68,Alex Soto
a4e85a58fbce64b2,3.36,5.37,0.85,1.9,135,65,Orthodox,"Mar 22, 1987",18,7,0,41,67,21,70,66,Joe Soto
cac3aaa66c20bee1,1.43,5.23,0.0,0.0,145,,,,7,2,0,23,42,0,0,72,
d0e50a3d1b250708,2.77,4.31,1.25,0.2,135,70,Orthodox,"Oct 23, 1988",13,8,0,44,49,53,58,69,Andre Soukhamthath
72782745eb47161a,2.82,2.99,0.52,0.5,185,79,Orthodox,"Oct 20, 1996",15,3,0,50,28,25,37,75,Mario Sousa
5870c541798124ae,4.15,3.71,0.0,1.6,155,70,Orthodox,"Jun 04, 1997",14,1,0,45,51,0,60,69,Manoel Sousa
aee8eecfc4bfb1e7,0.99,1.38,3.98,1.3,205,,Orthodox,"Dec 16, 1969",10,6,,39,65,78,64,74,Bobby Southworth
7a703c565ccaa18f,2.53,2.83,2.57,1.3,185,72,Orthodox,"Dec 07, 1979",26,10,,47,62,39,57,73,Jacare Souza
6c7020b859c7a3ce,4.65,2.91,0.0,0.0,145,74,Orthodox,"Oct 17, 1984",15,5,0,44,58,0,50,72,Edimilson Souza
dab8cfbb6b1db10a,1.75,3.6,2.54,1.4,115,63,Orthodox,"Mar 11, 1991",14,4,0,45,56,45,40,63,Livinha Souza
0e5c4e72237461bb,3.73,5.3,0.5,0.0,145,70,Orthodox,"Mar 07, 1996",10,3,0,39,45,16,60,70,Bruno Souza
20a0e4cc5227c117,4.24,4.86,0.0,0.0,170,79,Orthodox,"May 23, 2002",9,1,0,45,49,0,0,75,Jose Souza
8bd4200561c77a62,4.11,3.89,0.45,0.2,115,63,Orthodox,"Aug 18, 1994",17,6,0,57,53,13,53,63,Ketlen Souza
22b43be04d7454d0,1.62,1.62,0.0,0.0,185,73,Orthodox,"Dec 15, 1994",9,2,1,33,50,0,0,71,Heraldo Souza
c278e8843b8abfec,0.0,0.0,0.0,0.0,155,,,"Mar 11, 1988",14,26,0,0,0,0,0,69,Charon Spain
411d012af19ecb59,1.83,1.95,0.0,0.9,170,,Orthodox,"Nov 26, 1987",6,3,0,36,60,0,50,74,Chris Spang
b9eb5b4ed07d1525,0.0,0.0,0.0,0.0,185,,,"Nov 07, 1978",9,3,0,0,0,0,0,73,Andreas Spang
a67f5afa8d6a1b80,3.11,3.92,1.21,1.7,205,79,Orthodox,"Aug 24, 1991",24,11,0,39,43,34,59,77,Ryan Spann
743fd9080892501d,0.0,0.0,0.0,0.0,265,,,,8,3,0,0,0,0,0,77,
5847c1a960bb23af,0.0,0.0,0.0,0.0,115,,,"Jul 11, 1994",7,1,0,0,0,0,0,,
1411c630ba711b64,2.56,5.12,2.02,0.0,170,71,Orthodox,"Aug 20, 1984",21,7,0,51,35,33,33,70,Tommy Speer
ae4650eb56ab6a11,0.0,0.0,0.0,0.0,170,,Orthodox,,7,3,0,0,0,0,0,73,Patrick Speight
ab850a77a0fa487d,4.24,4.02,0.14,0.0,170,74,Orthodox,"Jun 25, 1987",12,6,0,32,60,33,68,70,Sean Spencer
39d91e95949de3d9,3.21,4.54,1.18,0.2,145,68,Orthodox,"Nov 29, 1990",9,3,0,48,45,18,27,66,Felicia Spencer
221b2a3070c7ce3e,3.27,3.27,1.75,1.8,185,,Orthodox,"Apr 04, 1976",9,5,0,62,54,11,75,71,Sam Spengler
7d68f3bec89e08ec,1.4,1.4,0.0,0.0,135,,,,3,4,0,25,66,0,0,,
5f2197acaba7d5ef,2.81,1.53,2.09,1.4,205,,Orthodox,"Sep 28, 1966",13,4,0,52,47,42,71,74,Mario Sperry
b9664eae2ac75262,3.71,5.72,1.31,1.0,185,73,Orthodox,"Sep 29, 1986",12,6,0,45,55,20,75,73,Eric Spicely
71caa995674203aa,10.0,10.0,0.0,0.0,170,,,"Jan 01, 1976",12,13,,100,0,0,0,68,Waachiim Spiritwolf
f86cb5f25d545e0e,2.6,5.3,0.74,0.0,245,82,Orthodox,"Jul 31, 1990",6,3,0,35,46,66,0,79,Daniel Spitz
e2f6b2769aaedd6c,3.57,4.23,3.82,0.5,260,78,Orthodox,"Jan 24, 1995",18,6,0,47,52,59,63,75,Serghei Spivac
87f3bbf52e6c9dc9,2.42,1.6,0.0,2.5,205,79,Southpaw,"Oct 12, 1984",15,6,0,49,53,0,28,76,Daniel Spohn
c3ea8deeba00462b,1.63,1.33,0.3,0.3,170,,Orthodox,"Jan 09, 1971",25,23,0,48,55,100,46,69,Pete Spratt
37cc294027f55e4d,3.54,3.15,3.37,0.8,145,71,Orthodox,"May 12, 1987",12,4,0,57,41,40,100,68,Austin Springer
6506c1d34da9c013,3.78,1.4,4.16,1.1,185,76,Orthodox,"May 19, 1981",26,2,0,53,72,74,83,71,Georges St-Pierre
6436029b50a9c255,1.0,2.89,7.48,0.0,155,,Orthodox,,8,3,0,20,34,45,100,69,Bobby Stack
69a400af4420cd6a,2.83,4.74,1.55,0.0,170,,Orthodox,"May 20, 1988",10,4,0,37,57,66,80,71,Andreas Stahl
6dd758d34da8d254,3.22,3.26,0.0,0.0,170,75,Southpaw,"Jan 25, 1983",14,8,,60,51,0,71,74,Ron Stallings
bf7ad5628363eec9,4.32,3.91,2.17,0.0,135,64,Orthodox,"Nov 09, 1989",21,8,1,46,60,37,76,66,Cody Stamann
175852708cb55776,2.5,3.07,0.85,1.7,115,,Orthodox,"Mar 29, 1994",5,2,0,50,52,100,40,63,Cristina Stanciu
579fcdfcabd23a7b,3.28,2.65,0.12,0.3,205,74,Orthodox,"Sep 24, 1980",12,6,0,42,59,12,60,73,Brian Stann
30ea504870f8597b,3.22,3.54,0.0,1.0,205,74,Orthodox,"Nov 19, 1984",4,8,0,54,54,0,87,74,Josh Stansbury
289a57039d742bfe,1.09,5.0,0.0,0.0,235,,Orthodox,"Jun 09, 1978",35,14,0,37,47,0,33,73,Dion Staring
93e4754d0984c82f,1.6,3.2,12.0,0.0,155,,,,1,5,0,25,66,100,0,,Lucas Stark
5abf827d62f98fee,1.94,2.49,1.94,0.0,185,78,Orthodox,"Apr 25, 1981",13,3,0,33,58,100,60,72,Clifford Starks
c8136ab8aa32c974,2.71,4.43,1.46,0.6,185,74,Orthodox,"Jan 06, 1975",17,11,1,48,53,33,25,75,Kalib Starnes
a12a8314adc1c1c9,3.31,3.73,0.83,0.0,185,71,Orthodox,"Feb 27, 1993",9,5,0,34,54,26,48,73,Laureano Staropoli
42a7e90605df3c8a,1.86,3.1,2.64,0.6,135,70,Orthodox,"Feb 20, 1990",10,6,0,36,52,35,43,65,Damian Stasiak
16044bd8762cf794,0.0,0.0,0.0,0.0,170,,,,0,1,0,0,0,0,0,,Adam Steele
68c11c27d4d56572,2.32,2.42,2.95,0.0,170,74,Orthodox,"Jan 27, 1988",14,9,0,49,50,42,76,70,Dominique Steele
09a6ed4ee97a5606,4.07,2.93,0.0,0.0,135,74,Orthodox,"May 26, 1988",6,0,0,70,50,0,91,69,Ricky Steele
